,citing author name,citing paper title,cited paper title,affiliation,latitude,longitude,county,city,state,country
343,Karen Willcox,Formal Verification of Digital Twins with TLA and Information Leakage Control,Risk and mitigation of nondeterminism in distributed cyber-physical systems,"Oden Institute for Computational Engineering and Sciences, UT Austin",,,,,,
344,Karen Willcox,Formal Verification of Digital Twins with TLA and Information Leakage Control,Risk and mitigation of nondeterminism in distributed cyber-physical systems,Sciences,48.8501342,2.3265803,,Paris,Ile-de-France,France
345,Karen Willcox,Formal Verification of Digital Twins with TLA and Information Leakage Control,Risk and mitigation of nondeterminism in distributed cyber-physical systems,UT Austin,30.2851494,-97.7339352,Travis County,Austin,Texas,United States
346,Kevin Cheang, Compositional Proofs of Information Flow Properties for Hardware-Software Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis",UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
347,Kevin Cheang,Formal Specification and Verification of Secure Information Flow for Hardware Platforms,"UCLID5: Multi-modal formal modeling, verification, and synthesis",UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
348,Konstantinos Mavrogiorgos, Self-Adaptable Infrastructure Management for Analyzing the Efficiency of Big Data Stores,Quantifying and generalizing the CAP theorem,Research Associate,,,,,,
349,Konstantinos Mavrogiorgos, Self-Adaptable Infrastructure Management for Analyzing the Efficiency of Big Data Stores,Quantifying and generalizing the CAP theorem,"Research Associate, University of Piraeus",,,,,,
350,Konstantinos Mavrogiorgos, Self-Adaptable Infrastructure Management for Analyzing the Efficiency of Big Data Stores,Quantifying and generalizing the CAP theorem,University of Piraeus,37.9417327,23.6530326,Regional Unit of Piraeus,Piraeus,Attica,Greece
351,Lav R. Varshney,Formal Verification of Digital Twins with TLA and Information Leakage Control,Risk and mitigation of nondeterminism in distributed cyber-physical systems,Stony Brook University,40.9090809,-73.1205518,Suffolk County,,New York,United States
352,Leiqi Ye, Modelling and Verification of Security-Oriented Resource Partitioning Schemes.,"UCLID5: Multi-modal formal modeling, verification, and synthesis",University of Edinburgh,55.9440764,-3.1883736,,City of Edinburgh,Scotland,United Kingdom
353,Leonidas Theodorakopoulos, Enhancing Decentralized Decision-Making with Big Data and Blockchain Technology. A Comprehensive Review,Quantifying and generalizing the CAP theorem,Dept. of Management Science,0.3359881,32.5657609,,Kampala,Central Region,Uganda
354,Leonidas Theodorakopoulos, Enhancing Decentralized Decision-Making with Big Data and Blockchain Technology. A Comprehensive Review,Quantifying and generalizing the CAP theorem,Technology,42.3582529,-71.0966272,Middlesex County,Cambridge,Massachusetts,United States
355,Leonidas Theodorakopoulos, Enhancing Decentralized Decision-Making with Big Data and Blockchain Technology. A Comprehensive Review,Quantifying and generalizing the CAP theorem,University of Patras,38.2869279,21.7851062,Achaia Regional Unit,Municipal Unit of Patras,"Peloponnese, Western Greece and the Ionian",Greece
356,Luca Pezzarossa,ForSyDe on the Patmos Processor,Worst-Case Execution Time Analysis of Lingua Franca Applications,Computer Science,,,,,,
357,Luca Pezzarossa,ForSyDe on the Patmos Processor,Worst-Case Execution Time Analysis of Lingua Franca Applications,"Department of Applied Mathematics and Computer Science, Technical University of Denmark",,,,,,
358,Luca Pezzarossa,ForSyDe on the Patmos Processor,Worst-Case Execution Time Analysis of Lingua Franca Applications,Technical University of Denmark,55.7854145,12.5202151,,,Capital Region of Denmark,Denmark
359,Luca Pezzarossa,Towards lingua franca on the patmos processor,Beyond the threaded programming model on real-time operating systems,Computer Science,,,,,,
360,Luca Pezzarossa,Towards lingua franca on the patmos processor,Beyond the threaded programming model on real-time operating systems,"Department of Applied Mathematics and Computer Science, Technical University of Denmark",,,,,,
361,Luca Pezzarossa,Towards lingua franca on the patmos processor,Beyond the threaded programming model on real-time operating systems,Technical University of Denmark,55.7854145,12.5202151,,,Capital Region of Denmark,Denmark
362,Luca Pezzarossa,Towards lingua franca on the patmos processor,Interpret: A time-predictable multicore processor,Computer Science,,,,,,
363,Luca Pezzarossa,Towards lingua franca on the patmos processor,Interpret: A time-predictable multicore processor,"Department of Applied Mathematics and Computer Science, Technical University of Denmark",,,,,,
364,Luca Pezzarossa,Towards lingua franca on the patmos processor,Interpret: A time-predictable multicore processor,Technical University of Denmark,55.7854145,12.5202151,,,Capital Region of Denmark,Denmark
365,Lucas Hegerath,Simulation to Reality: Testbeds and Architectures for Connected and Automated Vehicles,Risk and mitigation of nondeterminism in distributed cyber-physical systems,RWTH Aachen University,50.7791657,6.0689209,Aachen (district),Aachen,North Rhine-Westphalia,Germany
366,Lucas Hegerath,Simulation to Reality: Testbeds and Architectures for Connected and Automated Vehicles,Risk and mitigation of nondeterminism in distributed cyber-physical systems,Research Assistant,5.5624443,-57.779022,Berbice River Settlements,,Upper Demerara-Berbice,Guyana
367,Luwen Huang,Formal Verification of Digital Twins with TLA and Information Leakage Control,Risk and mitigation of nondeterminism in distributed cyber-physical systems,UT Austin,30.2851494,-97.7339352,Travis County,Austin,Texas,United States
368,Luyi Xing,Perils and mitigation of security risks of cooperation in mobile-as-a-gateway iot,Quantifying and generalizing the CAP theorem,"Associate Professor of Computer Science, University of Illinois Urbana-Champaign/Indiana University",,,,,,
369,MARCIO KREUTZ,AccPRET: a proposal of a multicore architecture with reconfigurable accelerators and time predictability,Interpret: A time-predictable multicore processor,Federal University of Rio Grande do Norte,-5.8377994,-35.2039783,,Natal,Rio Grande do Norte,Brazil
370,MARCIO KREUTZ,AccPRET: a proposal of a multicore architecture with reconfigurable accelerators and time predictability,Interpret: A time-predictable multicore processor,"Professor of Embedded Systems, Federal University of Rio Grande do Norte, Brazil",,,,,,
371,MARCIO KREUTZ,AccPRET: a proposal of a multicore architecture with reconfigurable accelerators and time predictability,Worst-case performance for real-time systems,Federal University of Rio Grande do Norte,-5.8377994,-35.2039783,,Natal,Rio Grande do Norte,Brazil
372,MARCIO KREUTZ,AccPRET: a proposal of a multicore architecture with reconfigurable accelerators and time predictability,Worst-case performance for real-time systems,"Professor of Embedded Systems, Federal University of Rio Grande do Norte, Brazil",,,,,,
373,Maksym Kotov, Stateful cluster leader failover models and methods based on Replica State Discovery Protocol,Quantifying and generalizing the CAP theorem,"PhD Student, Taras Shevchenko National University of Kyiv",,,,,,
374,Maksym Kotov, Stateful cluster leader failover models and methods based on Replica State Discovery Protocol,Quantifying and generalizing the CAP theorem,Taras Shevchenko National University of Kyiv,50.3842474,30.4742873,,Kyiv,,Ukraine
375,Marcus Rossel,Provable Determinism for Software in Cyber-Physical Systems,High-performance Deterministic Concurrency Using Lingua Franca,Barkhausen Institut,51.0513552,13.7308757,,Dresden,Saxony,Germany
376,Marten Lohstroh,Consistency vs. availability in distributed cyber-physical systems,High-performance Deterministic Concurrency Using Lingua Franca,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
377,Marten Lohstroh,Consistency vs. availability in distributed cyber-physical systems,High-performance Deterministic Concurrency Using Lingua Franca,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
378,Marten Lohstroh,Consistency vs. availability in distributed cyber-physical systems,Trading off consistency and availability in tiered heterogeneous distributed systems,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
379,Marten Lohstroh,Consistency vs. availability in distributed cyber-physical systems,Trading off consistency and availability in tiered heterogeneous distributed systems,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
380,Marten Lohstroh,Consistency vs. availability in distributed cyber-physical systems,Xronos: Predictable coordination for safety-critical distributed embedded systems,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
381,Marten Lohstroh,Consistency vs. availability in distributed cyber-physical systems,Xronos: Predictable coordination for safety-critical distributed embedded systems,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
382,Marten Lohstroh,Deterministic coordination across multiple timelines,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
383,Marten Lohstroh,Deterministic coordination across multiple timelines,Debugging and verification tools for LINGUA FRANCA in GEMOC studio,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
384,Marten Lohstroh,Deterministic coordination across multiple timelines,Quantifying and generalizing the CAP theorem,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
385,Marten Lohstroh,Deterministic coordination across multiple timelines,Quantifying and generalizing the CAP theorem,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
386,Marten Lohstroh,Efficient Coordination for Distributed Discrete-Event Systems,Risk and mitigation of nondeterminism in distributed cyber-physical systems,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
387,Marten Lohstroh,Efficient Coordination for Distributed Discrete-Event Systems,Risk and mitigation of nondeterminism in distributed cyber-physical systems,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
388,Marten Lohstroh,Efficient Coordination for Distributed Discrete-Event Systems,Strongly-consistent distributed discrete-event systems,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
389,Marten Lohstroh,Efficient Coordination for Distributed Discrete-Event Systems,Strongly-consistent distributed discrete-event systems,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
390,Marten Lohstroh,Efficient parallel reinforcement learning framework using the reactor model,High-performance Deterministic Concurrency Using Lingua Franca,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
391,Marten Lohstroh,Efficient parallel reinforcement learning framework using the reactor model,High-performance Deterministic Concurrency Using Lingua Franca,UC Berkeley,37.8754996,-122.2390685,Alameda County,Berkeley,California,United States
392,Marten Lohstroh,Efficient parallel reinforcement learning framework using the reactor model,Provable Determinism for Software in Cyber-Physical Systems,"Assistant Researcher at UC Berkeley, EECS Dept.",,,,,,
